arrondissement,nb_pieces,nb_chambres,surface,prix,lien,prix_mc
5,4,,71,940000,https://www.century21.fr/trouver_logement/detail/2098192918/,13239.43661971831
5,4,,71,940000,https://www.century21.fr/trouver_logement/detail/2155930844/,13239.43661971831
6,2,,62,949500,https://www.century21.fr/trouver_logement/detail/2149326029/,15314.516129032258
15,4,,83,950000,https://www.century21.fr/trouver_logement/detail/2029724401/,11445.783132530121
13,5,,109,950000,https://www.century21.fr/trouver_logement/detail/2077524293/,8715.59633027523
15,3,,82,950000,https://www.century21.fr/trouver_logement/detail/2151844644/,11585.365853658537
19,5,,125,954000,https://www.century21.fr/trouver_logement/detail/1842321661/,7632.0
8,4,,65,960000,https://www.century21.fr/trouver_logement/detail/2113962776/,14769.23076923077
18,4,,84,965000,https://www.century21.fr/trouver_logement/detail/2166223951/,11488.095238095239
19,5,,92,970000,https://www.century21.fr/trouver_logement/detail/2164601557/,10543.478260869566
18,3,,80,975000,https://www.century21.fr/trouver_logement/detail/1719592075/,12187.5
11,4,,87,980000,https://www.century21.fr/trouver_logement/detail/2169242910/,11264.367816091954
5,3,,70,988000,https://www.century21.fr/trouver_logement/detail/1866037889/,14114.285714285714
10,5,,93,990000,https://www.century21.fr/trouver_logement/detail/333230868/,10645.161290322581
3,3,,72,990000,https://www.century21.fr/trouver_logement/detail/2076824060/,13750.0
3,4,,72,990000,https://www.century21.fr/trouver_logement/detail/2153471073/,13750.0
14,3,,74,995000,https://www.century21.fr/trouver_logement/detail/2100529070/,13445.945945945947
6,2,,54,995000,https://www.century21.fr/trouver_logement/detail/2119005245/,18425.925925925927
15,3,,69,995000,https://www.century21.fr/trouver_logement/detail/2167067943/,14420.289855072464
14,4,,90,998000,https://www.century21.fr/trouver_logement/detail/968446613/,11088.888888888889
16,3,,80,998000,https://www.century21.fr/trouver_logement/detail/1843593641/,12475.0
6,3,,56,1030000,https://www.century21.fr/trouver_logement/detail/2164043450/,18392.85714285714
15,5,,107,1040000,https://www.century21.fr/trouver_logement/detail/2014337714/,9719.626168224298
15,4,,82,1045000,https://www.century21.fr/trouver_logement/detail/2155408161/,12743.90243902439
12,3,,82,1050000,https://www.century21.fr/trouver_logement/detail/2110437296/,12804.878048780487
14,4,,87,1050000,https://www.century21.fr/trouver_logement/detail/2149902032/,12068.965517241379
15,4,,98,1050000,https://www.century21.fr/trouver_logement/detail/2157571204/,10714.285714285714
13,4,,95,1050000,https://www.century21.fr/trouver_logement/detail/2172404158/,11052.631578947368
11,5,,103,1059000,https://www.century21.fr/trouver_logement/detail/469158434/,10281.553398058253
6,2,,66,1060000,https://www.century21.fr/trouver_logement/detail/1208346422/,16060.60606060606
6,3,,70,1086500,https://www.century21.fr/trouver_logement/detail/2091692427/,15521.42857142857
12,3,,95,1095000,https://www.century21.fr/trouver_logement/detail/1979637037/,11526.315789473685
18,4,,92,1095000,https://www.century21.fr/trouver_logement/detail/2041425202/,11902.173913043478
18,3,,88,1095000,https://www.century21.fr/trouver_logement/detail/2072744296/,12443.181818181818
13,5,,142,1097000,https://www.century21.fr/trouver_logement/detail/1915662553/,7725.352112676056
11,4,,91,1099000,https://www.century21.fr/trouver_logement/detail/2167153794/,12076.923076923076
4,5,,124,1099000,https://www.century21.fr/trouver_logement/detail/2177259487/,8862.90322580645
17,4,,103,1100000,https://www.century21.fr/trouver_logement/detail/1873059075/,10679.611650485436
12,4,,104,1100000,https://www.century21.fr/trouver_logement/detail/1927901928/,10576.923076923076
75116,3,,81,1100000,https://www.century21.fr/trouver_logement/detail/2167839892/,13580.246913580248
17,5,,107,1113000,https://www.century21.fr/trouver_logement/detail/2164015907/,10401.869158878504
16,4,,88,1115000,https://www.century21.fr/trouver_logement/detail/1914926559/,12670.454545454546
6,3,,73,1120000,https://www.century21.fr/trouver_logement/detail/2162622249/,15342.465753424658
6,3,,73,1120000,https://www.century21.fr/trouver_logement/detail/2167615935/,15342.465753424658
16,4,,101,1140000,https://www.century21.fr/trouver_logement/detail/2120515202/,11287.128712871287
5,5,,85,1150000,https://www.century21.fr/trouver_logement/detail/2077434734/,13529.411764705883
16,4,,88,1150000,https://www.century21.fr/trouver_logement/detail/2147471795/,13068.181818181818
14,5,,80,1150000,https://www.century21.fr/trouver_logement/detail/2172443426/,14375.0
15,4,,85,1190000,https://www.century21.fr/trouver_logement/detail/2171749321/,14000.0
10,4,,105,1195000,https://www.century21.fr/trouver_logement/detail/2026977007/,11380.952380952382
18,3,,96,1195000,https://www.century21.fr/trouver_logement/detail/2072748112/,12447.916666666666
4,3,,70,1197000,https://www.century21.fr/trouver_logement/detail/2089484746/,17100.0
11,4,,99,1199000,https://www.century21.fr/trouver_logement/detail/2105459786/,12111.111111111111
3,4,,92,1200000,https://www.century21.fr/trouver_logement/detail/1910095755/,13043.478260869566
10,5,,104,1250000,https://www.century21.fr/trouver_logement/detail/1384818211/,12019.23076923077
9,4,,103,1250000,https://www.century21.fr/trouver_logement/detail/1674902158/,12135.922330097088
16,4,,90,1256600,https://www.century21.fr/trouver_logement/detail/2113354005/,13962.222222222223
5,3,,69,1256600,https://www.century21.fr/trouver_logement/detail/2158924003/,18211.594202898552
75116,4,,97,1257000,https://www.century21.fr/trouver_logement/detail/2167872868/,12958.762886597939
14,6,,107,1260000,https://www.century21.fr/trouver_logement/detail/1153335209/,11775.70093457944
15,3,,74,1265000,https://www.century21.fr/trouver_logement/detail/1926419110/,17094.594594594593
19,7,,145,1265000,https://www.century21.fr/trouver_logement/detail/1940249444/,8724.137931034482
12,5,,116,1270000,https://www.century21.fr/trouver_logement/detail/1992758109/,10948.275862068966
16,4,,90,1270000,https://www.century21.fr/trouver_logement/detail/2151158656/,14111.111111111111
5,5,,97,1298000,https://www.century21.fr/trouver_logement/detail/2164566226/,13381.443298969072
16,4,,100,1355000,https://www.century21.fr/trouver_logement/detail/2175766757/,13550.0
12,6,,155,1358500,https://www.century21.fr/trouver_logement/detail/2026077427/,8764.516129032258
11,7,,113,1360000,https://www.century21.fr/trouver_logement/detail/2110990267/,12035.398230088496
